ID,Paved Drive,BsmtExposure,BsmtUnfinishedArea,ProximityToMainRoad2,KitchenQuality,SaleCondition,LivingArea,Lot Config,FenceQuality,SaleType,HalfBaths,Neighborhood,HeatingQuality,LotFrontage,RoofMaterial,Exterior1,Foundation,HouseType,YearRemodelled,MasVnrArea,Misc Feature,GarageFinish,ExteriorQual,UtilitiesAvailable,HouseStyle,MasVnrType,FireplaceQuality,EnclosedPorchArea,BsmtCondition,PoolSize,BsmtHeight,BsmtFullBaths,ScreenPorchArea,Misc,BsmtFinishType2,TotalRooms,YearBuilt,YearSold,BsmtFinish2Area,PoolQuality,OpenPorchArea,Fireplaces,RoofType,Functional,ExteriorCond,GarageCondition,TotalBsmtArea,Electrical,SeasonPorchArea,LowQualityFinishArea,ProximityToMainRoad,BsmtHalfBaths,GarageQuality,WoodDeckArea,ZoningClass,Bedrooms,TypeOfAlleyAccess,FullBaths,OverallRating,BsmtFinishType1,TypeOfRoadAccess,MonthSold,GarageCars,Shape,Flatness,HeatingType,Central Air,SlopeOfProperty,Exterior2,GarageArea,BsmtFinish1Area,Quality,GarageType,LotSize,Kitchens,GarageYearBuilt,BuildingClass,2ndFloorArea,1stFloorArea,SalePrice
1143,Y,Gd,443.0,Norm,Ex,Normal,1518,Inside,,WD ,1,NridgHt,Ex,62.0,CompShg,MetalSd,PConc,TwnhsE,2004,472.0,,RFn,Ex,AllPub,1Story,BrkFace,Gd,0,TA,0,Ex,0.0,0,0,Unf,6,2003,2008,0.0,,140,1,Hip,Typ,TA,TA,1725.0,SBrkr,0,0,Norm,0.0,TA,185,RL,1,,1,5,GLQ,Pave,4,2.0,IR1,Lvl,GasA,Y,Gtl,MetalSd,588.0,1282.0,8,Attchd,12677,1,2003.0,120,252,2562,318756
1144,Y,No,1114.0,Norm,TA,Normal,2358,Inside,,WD ,0,ClearCr,TA,75.0,CompShg,Wd Sdng,BrkTil,1Fam,1997,0.0,,Unf,TA,AllPub,1.5Fin,None,Gd,0,TA,0,TA,0.0,175,0,Unf,10,1908,2008,0.0,,40,1,Gable,Typ,TA,TA,1114.0,SBrkr,0,0,Norm,0.0,Fa,486,RL,5,,3,8,Unf,Pave,9,2.0,IR2,Bnk,GasA,Y,Gtl,Wd Sdng,360.0,0.0,6,Detchd,45600,1,1908.0,50,1303,2351,281356
1145,Y,No,1698.0,Norm,TA,Normal,1491,Inside,,WD ,0,Timber,Ex,,CompShg,VinylSd,PConc,1Fam,1996,203.0,,Fin,Gd,AllPub,1Story,BrkFace,TA,0,TA,0,Ex,0.0,0,0,Unf,7,1996,2007,0.0,,35,1,Gable,Typ,TA,TA,1698.0,SBrkr,0,0,Norm,0.0,TA,0,RL,3,,2,5,Unf,Pave,11,2.0,IR1,Lvl,GasA,Y,Gtl,VinylSd,571.0,0.0,6,Attchd,7777,1,1996.0,20,252,2535,213156
1146,Y,No,320.0,Norm,TA,Normal,1789,Corner,,WD ,1,Somerst,Ex,79.0,CompShg,VinylSd,PConc,1Fam,2001,513.0,,Fin,TA,AllPub,2Story,BrkFace,TA,0,TA,0,TA,1.0,0,0,Unf,7,2001,2008,0.0,,0,1,Gable,Typ,TA,TA,1065.0,SBrkr,0,0,Norm,0.0,TA,0,FV,3,,2,5,GLQ,Pave,6,2.0,IR1,Lvl,GasA,Y,Gtl,VinylSd,546.0,745.0,7,Attchd,10646,1,2001.0,60,1169,1916,262656
1147,Y,No,322.0,Norm,Gd,Normal,1381,Inside,,WD ,1,NWAmes,TA,78.0,CompShg,Plywood,CBlock,1Fam,2006,0.0,,RFn,TA,AllPub,1Story,None,TA,0,TA,0,TA,1.0,0,0,Unf,5,1972,2010,0.0,,0,1,Hip,Typ,TA,TA,1368.0,SBrkr,0,0,Norm,0.0,TA,0,RL,3,,1,7,ALQ,Pave,3,2.0,Reg,Lvl,GasA,Y,Gtl,Plywood,676.0,1046.0,6,Attchd,9360,1,1972.0,20,252,2425,234606
1148,Y,Av,546.0,Norm,Gd,Normal,1440,Inside,,WD ,0,Timber,Ex,82.0,CompShg,VinylSd,PConc,1Fam,2003,206.0,,Fin,Gd,AllPub,1Story,BrkFace,TA,0,TA,0,Ex,1.0,0,0,Unf,7,2003,2008,0.0,,95,1,Hip,Typ,TA,TA,1639.0,SBrkr,0,0,Norm,0.0,TA,185,RL,3,,2,5,GLQ,Pave,6,2.0,IR1,Lvl,GasA,Y,Gtl,VinylSd,467.0,1093.0,8,Attchd,11202,1,2003.0,20,252,2484,273106
1149,Y,No,565.0,Norm,TA,Normal,1274,Inside,,CWD,0,BrkSide,Ex,50.0,CompShg,MetalSd,CBlock,1Fam,1998,0.0,,Unf,TA,AllPub,1.5Fin,None,,192,TA,0,TA,0.0,0,0,Unf,6,1939,2007,0.0,,0,0,Gable,Typ,Gd,TA,935.0,SBrkr,0,0,Norm,0.0,Fa,0,RM,3,,2,7,Rec,Pave,3,1.0,Reg,Lvl,GasA,Y,Gtl,MetalSd,224.0,370.0,5,Detchd,6125,1,1939.0,50,798,1772,165856
1150,Y,No,820.0,Norm,TA,Normal,1055,Inside,,WD ,0,NPkVill,Fa,24.0,CompShg,Plywood,CBlock,Twnhs,1977,0.0,,Unf,TA,AllPub,1Story,None,,0,TA,0,Gd,0.0,0,0,Unf,4,1977,2008,0.0,,38,0,Gable,Typ,TA,TA,1262.0,SBrkr,0,0,Norm,0.0,TA,0,RL,2,,2,6,ALQ,Pave,9,2.0,Reg,Lvl,GasA,Y,Gtl,Brk Cmn,440.0,442.0,7,Attchd,2529,1,1977.0,120,252,2099,180706
1151,Y,No,347.0,Norm,Gd,Normal,1342,Inside,,WD ,1,Gilbert,Ex,,CompShg,VinylSd,PConc,1Fam,2003,0.0,,Fin,Gd,AllPub,2Story,None,TA,0,TA,0,Gd,1.0,0,0,Unf,7,2003,2009,0.0,,56,1,Gable,Typ,TA,TA,905.0,SBrkr,0,0,Norm,0.0,TA,100,RL,3,,2,5,GLQ,Pave,5,2.0,IR1,Lvl,GasA,Y,Gtl,VinylSd,393.0,558.0,7,Attchd,8174,1,2003.0,60,896,1742,213156
1152,Y,Av,1737.0,Norm,Gd,Partial,1614,Inside,,New,0,CollgCr,Ex,86.0,CompShg,VinylSd,PConc,1Fam,2006,240.0,,RFn,Gd,AllPub,1Story,BrkFace,,0,TA,0,Gd,0.0,0,0,Unf,7,2005,2006,0.0,,59,0,Gable,Typ,TA,TA,1821.0,SBrkr,0,0,Norm,0.0,TA,144,RL,3,,2,5,GLQ,Pave,7,3.0,IR1,Lvl,GasA,Y,Gtl,VinylSd,865.0,84.0,7,Attchd,11210,1,2005.0,20,252,2658,261006
1153,Y,No,542.0,Norm,Gd,Normal,1416,Inside,,WD ,0,OldTown,Ex,60.0,CompShg,Wd Sdng,BrkTil,1Fam,2004,0.0,,Unf,TA,AllPub,1.5Fin,None,,0,TA,0,TA,0.0,0,0,Unf,7,1900,2006,0.0,,24,0,Gable,Typ,TA,TA,987.0,SBrkr,0,0,Norm,1.0,TA,0,RM,3,Grvl,1,8,Rec,Pave,6,2.0,Reg,Lvl,GasA,Y,Gtl,Wd Sdng,400.0,445.0,6,Detchd,9600,1,1956.0,50,728,1984,189506
1154,N,No,650.0,Norm,TA,Normal,948,Inside,,WD ,0,NAmes,TA,60.0,CompShg,Wd Sdng,CBlock,1Fam,1952,0.0,,Unf,TA,AllPub,1Story,None,,0,TA,0,TA,0.0,0,0,Unf,5,1952,2007,0.0,,48,0,Hip,Typ,TA,TA,1155.0,SBrkr,0,0,Norm,0.0,TA,0,RL,2,,1,6,ALQ,Pave,4,2.0,Reg,Lvl,GasA,Y,Gtl,Wd Sdng,410.0,505.0,6,Detchd,10950,1,1952.0,20,252,1992,154856
1155,Y,No,317.0,Norm,TA,Normal,1002,Inside,MnPrv,WD ,0,NAmes,TA,,CompShg,MetalSd,CBlock,1Fam,1970,76.0,,Unf,TA,AllPub,1Story,BrkFace,,0,TA,0,TA,1.0,0,0,Unf,5,1970,2009,0.0,,0,0,Gable,Typ,TA,TA,1209.0,SBrkr,0,0,Norm,0.0,TA,0,RL,3,,1,6,BLQ,Pave,8,2.0,IR1,Lvl,GasA,Y,Gtl,MetalSd,902.0,892.0,5,Detchd,8750,1,1973.0,20,252,2046,180706
1156,Y,No,293.0,Norm,TA,Normal,1032,CulDSac,GdPrv,WD ,0,Blueste,TA,24.0,CompShg,MetalSd,CBlock,Twnhs,1980,0.0,,Unf,TA,AllPub,2Story,None,TA,0,TA,0,Gd,0.0,0,0,Unf,5,1980,2008,0.0,,0,1,Gable,Typ,TA,TA,723.0,SBrkr,0,0,Norm,0.0,TA,213,RM,2,,1,6,GLQ,Pave,12,2.0,Reg,Lvl,GasA,Y,Gtl,MetalSd,462.0,430.0,6,Detchd,1879,1,1980.0,160,768,1560,145506
1157,Y,Gd,158.0,Norm,Gd,Normal,1576,Inside,,WD ,1,BrkSide,Ex,144.0,CompShg,Wd Sdng,CBlock,1Fam,2004,0.0,,RFn,TA,AllPub,2Story,None,TA,0,TA,0,TA,2.0,0,0,Unf,6,1923,2009,0.0,,312,1,Gable,Typ,TA,TA,1531.0,SBrkr,0,0,Norm,0.0,TA,0,RL,3,,1,6,GLQ,Pave,5,2.0,Reg,Lvl,GasA,Y,Gtl,Wd Sdng,528.0,1373.0,5,Attchd,21384,1,1923.0,70,756,2116,263206
1158,Y,No,1091.0,Norm,TA,Normal,884,Inside,MnPrv,WD ,0,BrkSide,Ex,51.0,CompShg,AsbShng,BrkTil,1Fam,1950,0.0,,Unf,Gd,AllPub,1.5Unf,None,,136,TA,0,TA,0.0,0,0,Unf,5,1939,2007,0.0,,0,0,Gable,Typ,TA,TA,1091.0,SBrkr,0,0,Norm,0.0,TA,0,RM,2,,1,7,Unf,Pave,7,1.0,Reg,Lvl,GasA,Y,Gtl,AsbShng,240.0,0.0,5,Detchd,6120,1,1939.0,45,252,1928,141656
1159,Y,No,845.0,Norm,TA,Normal,1097,Corner,GdPrv,WD ,0,SawyerW,TA,81.0,CompShg,HdBoard,PConc,1Fam,1985,0.0,,Unf,TA,AllPub,1Story,None,,0,TA,0,Gd,0.0,0,0,Unf,6,1984,2010,0.0,,0,0,Hip,Typ,TA,TA,1247.0,SBrkr,0,0,Norm,0.0,TA,0,RL,3,,2,5,GLQ,Pave,5,2.0,Reg,Lvl,GasA,Y,Gtl,Plywood,480.0,402.0,6,Attchd,9672,1,1986.0,20,252,2141,184556
1160,Y,Gd,291.0,Norm,Gd,Normal,2014,Inside,MnPrv,WD ,0,Veenker,Gd,,CompShg,VinylSd,CBlock,1Fam,1980,115.0,,RFn,Gd,AllPub,1Story,BrkFace,Gd,0,Gd,0,Gd,1.0,0,0,Rec,6,1980,2009,133.0,,0,2,Gable,Maj1,Gd,TA,2221.0,SBrkr,255,0,Norm,0.0,TA,462,RL,2,,2,8,ALQ,Pave,4,3.0,IR1,Low,GasA,Y,Gtl,VinylSd,864.0,1797.0,8,Attchd,15676,1,1980.0,20,252,3058,319856
1161,Y,No,143.0,Norm,TA,Alloca,1140,Inside,,WD ,0,Sawyer,Fa,60.0,CompShg,BrkFace,PConc,2fmCon,1950,0.0,,Unf,TA,AllPub,1Story,None,,190,Fa,0,TA,1.0,0,0,Unf,6,1920,2008,0.0,,0,0,Gable,Typ,TA,TA,1507.0,SBrkr,0,0,Feedr,0.0,TA,0,RL,3,,1,4,BLQ,Pave,1,2.0,Reg,Lvl,GasA,Y,Gtl,Stucco,400.0,1364.0,5,CarPort,12900,1,1920.0,190,252,2184,122451
1162,Y,Av,459.0,Norm,Ex,Partial,2091,Inside,,New,1,NridgHt,Ex,82.0,CompShg,MetalSd,PConc,1Fam,2006,385.0,,RFn,Ex,AllPub,2Story,BrkFace,Gd,0,Gd,0,Ex,1.0,0,0,Unf,8,2005,2006,0.0,,84,1,Gable,Typ,TA,TA,1813.0,SBrkr,0,0,Norm,0.0,TA,194,RL,3,,2,5,GLQ,Pave,5,2.0,IR1,Lvl,GasA,Y,Gtl,MetalSd,521.0,1354.0,9,Attchd,9942,1,2005.0,60,718,2669,389706
1163,Y,Mn,1669.0,Norm,Gd,Normal,1546,Inside,,WD ,0,CollgCr,Ex,75.0,CompShg,VinylSd,PConc,1Fam,2006,204.0,,RFn,Gd,AllPub,1Story,BrkFace,,0,TA,0,Gd,0.0,0,0,Unf,7,2005,2007,0.0,,42,0,Gable,Typ,TA,TA,1753.0,SBrkr,0,0,Norm,0.0,TA,144,RL,3,,2,5,GLQ,Pave,6,3.0,IR1,Lvl,GasA,Y,Gtl,VinylSd,796.0,84.0,7,Attchd,11750,1,2005.0,20,252,2590,256056
1164,Y,No,963.0,Norm,TA,Normal,1839,Inside,,WD ,1,NAmes,TA,70.0,CompShg,MetalSd,CBlock,1Fam,1966,351.0,,Unf,TA,AllPub,2Story,BrkFace,TA,216,TA,0,TA,0.0,0,0,Unf,7,1966,2010,0.0,,124,1,Gable,Typ,TA,TA,963.0,SBrkr,0,0,PosN,0.0,TA,0,RL,4,,1,5,Unf,Pave,6,2.0,Reg,Lvl,GasA,Y,Gtl,MetalSd,442.0,0.0,6,Attchd,7700,1,1966.0,60,1040,2095,187856
1165,Y,No,593.0,Norm,Gd,Abnorml,864,Inside,,WD ,0,NAmes,Ex,60.0,CompShg,WdShing,CBlock,1Fam,1959,207.0,,Unf,TA,AllPub,1Story,BrkFace,,0,TA,0,TA,1.0,0,0,Unf,4,1959,2006,0.0,,0,0,Gable,Typ,TA,TA,1071.0,SBrkr,0,0,Norm,0.0,TA,168,RL,2,,1,6,BLQ,Pave,10,1.0,Reg,Lvl,GasA,Y,Gtl,Wd Shng,288.0,478.0,6,Attchd,7332,1,1959.0,20,252,1908,149356
1166,Y,No,396.0,Norm,Gd,Normal,1976,Inside,,WD ,1,NoRidge,Ex,84.0,CompShg,VinylSd,PConc,1Fam,1998,242.0,,Fin,Gd,AllPub,2Story,BrkFace,Ex,0,TA,0,Gd,1.0,0,0,Unf,7,1998,2006,0.0,,31,1,Gable,Typ,TA,TA,1251.0,SBrkr,0,0,Norm,0.0,TA,210,RL,3,,2,5,GLQ,Pave,2,3.0,IR1,Lvl,GasA,Y,Gtl,VinylSd,885.0,855.0,8,Attchd,9660,1,1998.0,60,1149,2123,331956
1167,Y,No,1433.0,Norm,Gd,Normal,1314,Inside,,WD ,0,CollgCr,Gd,78.0,CompShg,VinylSd,PConc,1Fam,2006,0.0,,RFn,Gd,AllPub,1Story,None,Gd,0,TA,0,Gd,0.0,0,0,Unf,6,2006,2007,0.0,,22,1,Gable,Typ,TA,TA,1521.0,SBrkr,0,0,Norm,0.0,TA,0,RL,3,,2,5,GLQ,Pave,3,2.0,IR1,Lvl,GasA,Y,Gtl,VinylSd,440.0,88.0,6,Attchd,9317,1,2006.0,20,252,2358,211431
1168,Y,Av,603.0,Norm,Gd,Normal,1190,FR2,,WD ,0,CollgCr,Ex,65.0,CompShg,VinylSd,PConc,1Fam,2005,0.0,,RFn,Gd,AllPub,1Story,None,,0,TA,0,Gd,1.0,0,0,Unf,5,2005,2007,0.0,,41,0,Gable,Typ,TA,TA,1376.0,SBrkr,0,0,Norm,0.0,TA,100,RL,2,,2,5,GLQ,Pave,10,2.0,Reg,Lvl,GasA,Y,Gtl,VinylSd,578.0,773.0,7,Attchd,8769,1,2005.0,20,252,2234,208206
1169,Y,No,423.0,Norm,TA,Normal,845,Corner,,WD ,0,Mitchel,TA,69.0,CompShg,HdBoard,CBlock,1Fam,2006,0.0,,Unf,TA,AllPub,1Story,None,,0,TA,0,TA,1.0,0,0,Unf,4,1982,2007,0.0,,0,0,Gable,Typ,TA,TA,1052.0,SBrkr,0,0,Norm,0.0,TA,0,RL,2,,1,6,ALQ,Pave,6,2.0,Reg,Lvl,GasA,Y,Gtl,Plywood,360.0,629.0,4,Detchd,7599,1,1987.0,20,252,1889,159806
1170,Y,No,203.0,Norm,TA,Normal,1216,Inside,,WD ,0,NAmes,Ex,80.0,CompShg,HdBoard,CBlock,1Fam,1951,144.0,,RFn,TA,AllPub,1Story,Stone,,0,TA,0,TA,1.0,0,0,Unf,7,1951,2006,0.0,,0,0,Gable,Typ,TA,TA,1263.0,FuseA,0,0,Norm,0.0,TA,0,RL,3,,1,5,ALQ,Pave,5,1.0,Reg,Lvl,GasA,Y,Gtl,HdBoard,280.0,1060.0,5,Attchd,9600,1,1951.0,20,252,2260,165856
1171,Y,No,268.0,Norm,TA,Normal,1436,Inside,,WD ,0,Edwards,Gd,67.0,CompShg,Plywood,CBlock,1Fam,2000,0.0,Shed,Unf,TA,AllPub,2Story,None,,0,TA,0,Gd,1.0,0,420,BLQ,6,1910,2006,378.0,,0,0,Gable,Min1,Gd,TA,883.0,SBrkr,0,0,Feedr,0.0,TA,147,RL,3,,2,6,Rec,Pave,10,2.0,Reg,Bnk,GasA,Y,Gtl,Plywood,528.0,237.0,4,Attchd,8777,1,1950.0,70,928,1804,125156
1172,Y,No,1108.0,Norm,TA,Normal,901,Corner,,WD ,0,OldTown,Ex,50.0,CompShg,MetalSd,CBlock,1Fam,2000,0.0,,Unf,TA,AllPub,1Story,None,,0,TA,0,TA,0.0,0,0,Unf,4,1954,2008,0.0,,0,0,Gable,Typ,TA,TA,1108.0,SBrkr,0,0,Norm,0.0,Fa,0,RM,2,,1,7,Unf,Pave,8,1.0,Reg,Lvl,GasA,Y,Gtl,MetalSd,281.0,0.0,4,Detchd,6000,1,1954.0,20,252,1945,136046
1173,Y,Av,102.0,Norm,TA,Normal,883,Inside,GdPrv,WD ,0,Mitchel,TA,70.0,CompShg,HdBoard,PConc,1Fam,1993,0.0,,Unf,TA,AllPub,SFoyer,None,Fa,0,TA,0,Gd,1.0,0,0,LwQ,5,1992,2009,151.0,,32,1,Gable,Typ,TA,TA,1035.0,SBrkr,0,0,Norm,0.0,TA,100,RL,2,,1,6,GLQ,Pave,6,2.0,Reg,Lvl,GasA,Y,Gtl,Wd Shng,698.0,782.0,5,Detchd,7669,1,1998.0,85,252,1927,181256
1174,Y,No,360.0,Norm,Gd,Partial,1158,Inside,,New,1,SawyerW,Ex,63.0,CompShg,VinylSd,PConc,1Fam,2004,0.0,,Unf,TA,AllPub,1Story,None,,0,TA,0,Gd,1.0,0,0,Unf,5,2004,2006,0.0,,50,0,Gable,Typ,TA,TA,1365.0,SBrkr,0,0,RRAe,0.0,TA,0,RL,3,,1,5,ALQ,Pave,5,2.0,Reg,Lvl,GasA,Y,Gtl,VinylSd,576.0,1005.0,6,Detchd,13072,1,2006.0,20,252,2202,191156
1175,Y,No,320.0,Norm,Ex,Partial,2324,Inside,,New,0,NridgHt,Ex,85.0,CompShg,WdShing,PConc,1Fam,2006,286.0,,Fin,Ex,AllPub,2Story,Stone,Gd,0,TA,0,Ex,1.0,0,0,Unf,11,2005,2006,0.0,,21,2,Hip,Typ,TA,TA,1382.0,SBrkr,0,0,Norm,0.0,TA,147,RL,4,,3,5,GLQ,Pave,7,3.0,IR1,Lvl,GasA,Y,Gtl,Wd Shng,736.0,1062.0,9,BuiltIn,11924,1,2005.0,60,1394,2226,396856
1176,Y,No,733.0,Norm,TA,Normal,1434,Inside,,WD ,0,NAmes,TA,85.0,CompShg,Plywood,CBlock,1Fam,1974,440.0,,RFn,TA,AllPub,1Story,BrkFace,Gd,0,TA,0,TA,1.0,0,0,Unf,7,1974,2009,0.0,,21,1,Hip,Typ,TA,TA,1641.0,SBrkr,0,0,Norm,0.0,TA,80,RL,4,,2,5,LwQ,Pave,6,2.0,Reg,Lvl,GasA,Y,Gtl,Plywood,528.0,908.0,6,Attchd,10200,1,1974.0,20,252,2478,190056
1177,N,No,452.0,Norm,TA,Abnorml,797,Corner,,WD ,0,IDOTRR,TA,72.0,CompShg,AsbShng,CBlock,1Fam,1950,0.0,,,TA,AllPub,1Story,None,,94,TA,0,Fa,0.0,0,0,Unf,5,1900,2009,0.0,,36,0,Mansard,Typ,Fa,,452.0,SBrkr,0,0,Norm,0.0,,0,C (all),2,,1,3,Unf,Pave,9,0.0,Reg,Lvl,GasA,N,Gtl,AsbShng,0.0,0.0,3,,9392,1,,30,252,1841,65756
1178,Y,Gd,294.0,Norm,Gd,Normal,848,Inside,,WD ,0,CollgCr,Ex,,CompShg,VinylSd,PConc,TwnhsE,2004,147.0,,RFn,Gd,AllPub,1Story,BrkFace,TA,0,TA,0,Gd,1.0,0,0,Unf,3,2004,2008,0.0,,0,1,Gable,Typ,TA,TA,1055.0,SBrkr,0,0,Norm,0.0,TA,149,RM,1,,1,5,GLQ,Pave,5,2.0,Reg,Lvl,GasA,Y,Gtl,VinylSd,420.0,761.0,6,Attchd,4426,1,2004.0,120,252,1892,172456
1179,Y,No,1933.0,Norm,Gd,Partial,1726,Inside,,New,1,Somerst,Ex,,CompShg,VinylSd,PConc,TwnhsE,2008,280.0,,Fin,Gd,AllPub,1Story,Stone,Gd,0,TA,0,Gd,0.0,0,0,Unf,6,2008,2009,0.0,,254,1,Gable,Typ,TA,TA,1933.0,SBrkr,0,0,Norm,0.0,TA,0,FV,2,Pave,2,5,Unf,Pave,1,2.0,IR1,Lvl,GasA,Y,Gtl,VinylSd,561.0,0.0,6,Attchd,3830,1,2008.0,120,252,2770,261556
1180,Y,No,340.0,Norm,TA,Normal,1092,Inside,MnWw,WD ,0,NAmes,TA,69.0,CompShg,Wd Sdng,CBlock,1Fam,1957,0.0,,Fin,TA,AllPub,1Story,None,TA,0,TA,0,TA,1.0,122,0,Unf,6,1957,2006,0.0,,0,1,Gable,Typ,TA,TA,1299.0,FuseA,0,0,Norm,0.0,TA,268,RL,2,,1,5,Rec,Pave,5,1.0,IR1,Lvl,GasA,Y,Gtl,Wd Sdng,299.0,959.0,5,Attchd,14850,1,1957.0,20,252,2136,172456
1181,Y,No,922.0,Norm,TA,Normal,1738,FR2,,WD ,0,NAmes,Gd,,CompShg,VinylSd,BrkTil,1Fam,2007,0.0,,Unf,TA,AllPub,1.5Fin,None,Gd,0,Fa,0,TA,0.0,0,0,Unf,7,1920,2009,0.0,,0,1,Gable,Typ,Gd,TA,922.0,SBrkr,0,0,Feedr,0.0,TA,55,RL,4,,2,4,Unf,Pave,6,1.0,IR1,Lvl,GasA,Y,Gtl,VinylSd,368.0,0.0,4,Attchd,12513,1,1920.0,50,709,2325,132746
1182,Y,No,727.0,Norm,TA,Normal,912,Inside,,WD ,0,IDOTRR,TA,60.0,CompShg,Wd Sdng,BrkTil,1Fam,1995,0.0,,RFn,TA,AllPub,1Story,None,,0,TA,0,TA,0.0,0,0,Unf,5,1930,2008,0.0,,90,0,Gable,Typ,TA,TA,727.0,FuseA,0,0,Norm,0.0,TA,0,RM,2,,1,7,Unf,Pave,5,1.0,Reg,Lvl,GasA,Y,Gtl,Wd Sdng,360.0,0.0,5,Detchd,7392,1,1934.0,30,252,1956,126806
1183,N,No,891.0,Norm,Gd,Normal,1080,Inside,,WD ,0,OldTown,Gd,44.0,CompShg,Wd Sdng,BrkTil,1Fam,1996,0.0,,,TA,AllPub,1.5Fin,None,,30,TA,0,Fa,0.0,0,0,Unf,5,1890,2008,0.0,,165,0,Gable,Typ,TA,,891.0,SBrkr,0,0,Norm,0.0,,0,RM,3,Grvl,1,9,Unf,Pave,9,0.0,Reg,Lvl,GasA,Y,Gtl,HdBoard,0.0,0.0,5,,5914,1,,50,648,1728,121856
1184,Y,,0.0,Norm,Gd,Normal,1734,Inside,,COD,0,Mitchel,TA,75.0,CompShg,Plywood,CBlock,Duplex,1977,0.0,,Unf,TA,AllPub,1.5Fin,None,,0,,0,,0.0,0,0,,8,1977,2009,0.0,,0,0,Gable,Typ,TA,TA,0.0,SBrkr,0,0,Norm,0.0,TA,0,RL,4,,2,5,,Pave,8,2.0,Reg,Lvl,GasA,Y,Gtl,Plywood,539.0,0.0,5,Attchd,10125,2,1977.0,90,621,2346,155956
1185,Y,No,326.0,Norm,Gd,Normal,1952,Inside,,WD ,1,IDOTRR,Ex,60.0,CompShg,VinylSd,CBlock,1Fam,2005,0.0,,Fin,TA,AllPub,2Story,None,TA,0,TA,0,TA,0.0,216,0,Rec,8,1950,2007,439.0,,0,2,Gable,Typ,Ex,TA,1183.0,SBrkr,0,0,Norm,0.0,TA,285,RM,4,Grvl,1,9,LwQ,Pave,4,1.0,Reg,Lvl,GasA,Y,Gtl,VinylSd,299.0,418.0,7,Detchd,9780,1,1950.0,60,1228,2020,250886
1186,Y,No,675.0,Norm,TA,Normal,1609,Inside,,WD ,1,Edwards,TA,75.0,CompShg,MetalSd,CBlock,1Fam,1953,0.0,,Unf,TA,AllPub,1.5Fin,None,,0,TA,0,TA,0.0,0,0,Unf,7,1953,2006,0.0,,0,0,Gable,Typ,TA,TA,1207.0,SBrkr,0,0,Norm,0.0,Fa,0,RL,5,,1,5,LwQ,Pave,7,1.0,Reg,Lvl,GasA,Y,Gtl,MetalSd,305.0,532.0,6,Attchd,9525,1,1953.0,50,793,2112,182246
1187,Y,Av,1845.0,Norm,Gd,Partial,1646,Inside,,New,0,Timber,Ex,67.0,CompShg,VinylSd,PConc,1Fam,2007,274.0,,RFn,Gd,AllPub,1Story,Stone,Gd,0,TA,0,Gd,0.0,0,0,Unf,6,2006,2007,0.0,,80,1,Gable,Typ,TA,TA,1845.0,SBrkr,0,0,Norm,0.0,TA,192,RL,3,,2,5,Unf,Pave,11,3.0,IR1,HLS,GasA,Y,Gtl,VinylSd,870.0,0.0,8,Attchd,10656,1,2007.0,20,252,2690,291146
1188,Y,No,734.0,Norm,TA,Normal,1091,Corner,MnPrv,WD ,0,Crawfor,Fa,79.0,CompShg,WdShing,PConc,1Fam,1951,88.0,,Fin,TA,AllPub,1Story,BrkFace,TA,0,TA,0,TA,0.0,221,0,Unf,5,1951,2008,0.0,,105,1,Hip,Typ,Fa,TA,1298.0,FuseA,0,0,Feedr,1.0,TA,66,RL,2,,1,5,Rec,Pave,5,1.0,IR1,Lvl,GasA,N,Gtl,Plywood,344.0,564.0,6,Attchd,7801,1,1951.0,20,252,2135,131756
1189,Y,Gd,1261.0,Norm,Gd,Partial,2389,Inside,,New,1,NridgHt,Gd,82.0,CompShg,VinylSd,PConc,1Fam,2006,0.0,,Fin,Gd,AllPub,2Story,None,Gd,0,TA,0,Ex,0.0,0,0,Unf,10,2006,2006,0.0,,64,1,Gable,Typ,TA,TA,1261.0,SBrkr,0,0,Norm,0.0,TA,176,RL,4,,2,5,Unf,Pave,11,3.0,IR1,Lvl,GasA,Y,Gtl,VinylSd,672.0,0.0,8,BuiltIn,10672,1,2006.0,60,1587,2098,345415
1190,Y,No,975.0,Norm,Gd,Normal,1590,Inside,,WD ,1,Somerst,Ex,75.0,CompShg,VinylSd,PConc,1Fam,2008,0.0,,RFn,Gd,AllPub,2Story,None,,0,TA,0,Gd,0.0,0,0,Unf,6,2008,2009,0.0,,30,0,Gable,Typ,TA,TA,975.0,SBrkr,0,0,Norm,0.0,TA,0,FV,3,,2,5,Unf,Pave,6,2.0,Reg,Lvl,GasA,Y,Gtl,VinylSd,676.0,0.0,8,Attchd,9000,1,2008.0,60,1056,1830,248356
1191,Y,Gd,1972.0,Norm,Gd,Normal,2690,Corner,,WD ,1,NridgHt,Ex,112.0,CompShg,VinylSd,PConc,1Fam,2003,221.0,,Fin,Gd,AllPub,2Story,BrkFace,Gd,0,TA,0,Ex,0.0,0,0,Unf,9,2003,2008,0.0,,58,1,Gable,Typ,TA,TA,1972.0,SBrkr,0,0,Norm,0.0,TA,268,RL,4,,2,5,Unf,Pave,7,3.0,IR1,Lvl,GasA,Y,Gtl,VinylSd,795.0,0.0,8,BuiltIn,16451,1,2003.0,60,1138,2848,424356
